post_id,post_date,platform,content_type,campaign,category,posting_hour,followers,impressions,reach,likes,comments,shares,saves,total_engagement,engagement_rate,reach_rate
POST02781,2025-12-14 12:00:00,Instagram,Image,Festival Campaign,Promotional,23,74936,107597,88321,5540.0,112,587,1607,7846.0,8.883504489306054,117.86190882886729
POST02782,2025-12-14 15:00:00,Facebook,Reel,Educational Series,Education,0,46178,44634,25868,1763.0,95,436,569,2863.0,11.067728467604763,56.01801723764564
POST02783,2025-12-14 18:00:00,Linkedin,Video,Event Promotion,Event,10,412758,577118,476938,29665.0,1466,7382,3477,41990.0,8.804079356226595,115.54906264687783
POST02784,2025-12-14 21:00:00,Facebook,Reel,Product Launch,Entertainment,12,119423,134968,79243,7607.0,193,1535,375,9710.0,12.253448254104464,66.35488976160372
POST02785,2025-12-15 00:00:00,Linkedin,Text,Seasonal Campaign,Community,11,218822,191194,119039,4503.0,56,1111,1229,6899.0,5.7955795999630375,54.39992322526985
POST02786,2025-12-15 03:00:00,Instagram,Image,Educational Series,Education,0,28000,41754,30503,1326.0,16,131,310,1783.0,5.845326689178114,108.9392857142857
POST02787,2025-12-15 06:00:00,Linkedin,Reel,Educational Series,Promotional,20,421281,555403,395508,29045.0,721,4948,6973,41687.0,10.540115497031666,93.88223062516468
POST02788,2025-12-15 09:00:00,Instagram,Text,Community Campaign,Promotional,14,475620,414119,371092,14226.0,247,2460,7973,24906.0,6.71154322917228,78.02279130398217
POST02789,2025-12-15 12:00:00,Linkedin,Reel,Community Campaign,Event,0,128407,145154,109782,6675.0,358,1228,1046,9307.0,8.477710371463445,85.49533903914896
POST02790,2025-12-15 15:00:00,Linkedin,Image,Seasonal Campaign,Brand,2,152157,146585,97420,2703.0,83,513,1202,4501.0,4.620201190720592,64.02597317244688
POST02791,2025-12-15 18:00:00,Facebook,Image,Event Promotion,Community,14,69325,58627,50715,2001.0,54,215,269,2539.0,5.0064083604456275,73.15542733501623
POST02792,2025-12-15 21:00:00,Linkedin,Reel,Seasonal Campaign,Brand,8,394012,507376,334500,16055.0,335,4922,4040,25352.0,7.579073243647234,84.89589149569049
POST02793,2025-12-16 00:00:00,Youtube,Image,Seasonal Campaign,Promotional,13,482284,616239,397980,15769.0,820,1190,3071,20850.0,5.238956731494045,82.51984308001094
POST02794,2025-12-16 03:00:00,Instagram,Carousel,Product Launch,Brand,22,475279,606693,438657,25603.0,1270,1218,5006,33097.0,7.545075081441764,92.2946311534909
POST02795,2025-12-16 06:00:00,Youtube,Carousel,Festival Campaign,Community,21,168694,201904,175577,10421.0,304,1282,1555,13562.0,7.724246342060748,104.08016882639572
POST02796,2025-12-16 09:00:00,Youtube,Reel,Seasonal Campaign,Community,23,146190,145883,116411,5193.0,95,1766,2420,9474.0,8.138406164365911,79.62993364799233
POST02797,2025-12-16 12:00:00,Instagram,Text,Event Promotion,Entertainment,7,346046,231942,182565,3432.0,197,1819,564,6012.0,3.293073699778161,52.75743687255452
POST02798,2025-12-16 15:00:00,Facebook,Reel,Educational Series,Brand,21,286978,471729,379330,31888.0,822,4448,3964,41122.0,10.840692800463977,132.18086403835832
POST02799,2025-12-16 18:00:00,Linkedin,Reel,Educational Series,Entertainment,3,367877,512799,400431,26920.0,1307,6725,9739,44691.0,11.16072431954569,108.84915338550655
POST02800,2025-12-16 21:00:00,Instagram,Reel,Special Campaign,Promotional,19,32008,25471,20782,1256.0,41,62,372,1731.0,8.329323452988163,64.92751812046988
POST02801,2025-12-17 00:00:00,Facebook,Reel,Brand Awareness,Promotional,19,360642,577814,356780,12882.0,632,3673,7131,24318.0,6.815965020460789,98.9291319369347
POST02802,2025-12-17 03:00:00,Linkedin,Reel,Seasonal Campaign,Promotional,5,67229,36723,22475,1311.0,44,109,492,1956.0,8.703003337041157,33.43051361763525
POST02803,2025-12-17 06:00:00,Linkedin,Text,Special Campaign,Event,0,272844,156876,106166,5501.0,309,762,1163,7735.0,7.285760036169772,38.910879476917216
POST02804,2025-12-17 09:00:00,Linkedin,Reel,Special Campaign,Brand,17,132892,78423,66489,4744.0,237,1207,295,6483.0,9.750485042638632,50.03235710200764
POST02805,2025-12-17 12:00:00,Youtube,Reel,Product Launch,Education,5,159084,334142,267333,8847.0,203,727,3217,12994.0,4.860604564344843,168.04518367654825
POST02806,2025-12-17 15:00:00,Linkedin,Reel,Brand Awareness,Community,13,333269,510305,381843,19824.0,624,5304,6628,32380.0,8.479924995351492,114.57501297750466
POST02807,2025-12-17 18:00:00,Facebook,Carousel,Community Campaign,Education,10,105702,110963,61784,5111.0,76,797,689,6673.0,10.800530881781691,58.45111729200961
POST02808,2025-12-17 21:00:00,Instagram,Video,Festival Campaign,Promotional,16,366308,470623,297683,18814.0,1038,4171,3829,27852.0,9.35626152652318,81.26576542144862
POST02809,2025-12-18 00:00:00,Youtube,Reel,Event Promotion,Brand,8,160921,232876,193573,9357.0,125,567,4096,14145.0,7.307320752377657,120.29070164863505
POST02810,2025-12-18 03:00:00,Facebook,Reel,Seasonal Campaign,Entertainment,21,192444,284218,180441,17547.0,191,999,685,19422.0,10.763629108683725,93.76286088420528
POST02811,2025-12-18 06:00:00,Instagram,Reel,Educational Series,Education,6,33767,38095,30689,1602.0,55,128,318,2103.0,6.852618201961615,90.88459146503983
POST02812,2025-12-18 09:00:00,Facebook,Reel,Product Launch,Promotional,13,493863,544145,334443,27736.0,1113,1352,4596,34797.0,10.404463540872436,67.71979273604218
POST02813,2025-12-18 12:00:00,Facebook,Reel,Educational Series,Education,16,453205,656061,500068,18744.0,396,7471,4791,31402.0,6.279545981746483,110.34035370307036
POST02814,2025-12-18 15:00:00,Instagram,Image,Seasonal Campaign,Education,7,453798,438833,337846,8936.0,344,2287,4327,15894.0,4.704510339030208,74.44854318441246
POST02815,2025-12-18 18:00:00,Youtube,Reel,Community Campaign,Community,15,457586,348110,283078,19753.0,1082,4203,3351,28389.0,10.02868467348222,61.863343721180286
POST02816,2025-12-18 21:00:00,Facebook,Image,Brand Awareness,Education,11,65052,53081,37338,1155.0,47,224,870,2296.0,6.14923134608174,57.39715919572035
POST02817,2025-12-19 00:00:00,Youtube,Reel,Seasonal Campaign,Promotional,11,267142,472707,364663,10884.0,356,1669,5050,17959.0,4.924820999114251,136.505304295094
POST02818,2025-12-19 03:00:00,Instagram,Text,Brand Awareness,Community,4,264886,352069,253644,14379.0,247,2157,3418,20201.0,7.964312185582943,95.75591008962347
POST02819,2025-12-19 06:00:00,Instagram,Text,Event Promotion,Promotional,4,119427,57724,50887,891.0,16,386,437,1730.0,3.399689508125847,42.6092927060045
POST02820,2025-12-19 09:00:00,Instagram,Image,Product Launch,Event,13,196361,220535,161576,9168.0,313,504,649,10634.0,6.581422983611428,82.28517882878982
POST02821,2025-12-19 12:00:00,Linkedin,Image,Community Campaign,Event,5,150591,102997,64204,2310.0,76,809,615,3810.0,5.934209706560338,42.63468600381165
POST02822,2025-12-19 15:00:00,Instagram,Image,Product Launch,Event,6,434781,348626,273239,18692.0,675,1479,983,21829.0,7.98897668341635,62.845202527249356
POST02823,2025-12-19 18:00:00,Facebook,Image,Event Promotion,Education,22,204236,188221,139653,9949.0,352,1321,2959,14581.0,10.440878463047696,68.37824869268884
POST02824,2025-12-19 21:00:00,Instagram,Carousel,Community Campaign,Brand,20,382691,319992,266022,11208.0,303,674,1993,14178.0,5.329634391140583,69.51352396581055
POST02825,2025-12-20 00:00:00,Instagram,Image,Special Campaign,Promotional,16,88125,74604,45651,2278.0,102,318,1052,3750.0,8.214496944207136,51.802553191489366
POST02826,2025-12-20 03:00:00,Facebook,Video,Community Campaign,Event,8,332425,460175,295123,23507.0,484,5148,6636,35775.0,12.122064359605995,88.77882229074228
POST02827,2025-12-20 06:00:00,Facebook,Text,Brand Awareness,Brand,21,471204,305471,266544,5478.0,288,2703,4697,13166.0,4.939522180202893,56.56658262663306
POST02828,2025-12-20 09:00:00,Instagram,Reel,Brand Awareness,Event,12,261090,608372,532635,43323.0,854,3377,11705,59259.0,11.125630121940915,204.00436631046765
POST02829,2025-12-20 12:00:00,Youtube,Image,Brand Awareness,Event,8,357429,313678,221077,14797.0,455,2671,4933,22856.0,10.338479353347477,61.85200417425558
POST02830,2025-12-20 15:00:00,Instagram,Reel,Educational Series,Brand,15,221109,332257,188294,7517.0,154,1422,3780,12873.0,6.836649070071271,85.1589035272196
POST02831,2025-12-20 18:00:00,Youtube,Reel,Special Campaign,Event,3,43423,49691,32661,2985.0,122,555,462,4124.0,12.626680138391352,75.21589940814776
POST02832,2025-12-20 21:00:00,Facebook,Image,Festival Campaign,Education,1,104693,62438,39741,963.0,32,410,949,2354.0,5.92335371530661,37.95955794561241
POST02833,2025-12-21 00:00:00,Instagram,Reel,Seasonal Campaign,Education,12,235777,523132,363648,25574.0,734,3109,7633,37050.0,10.188423970432945,154.23387353304182
POST02834,2025-12-21 03:00:00,Instagram,Video,Brand Awareness,Community,12,371004,667180,441159,21367.0,721,7326,2555,31969.0,7.246593631774485,118.90949962803636
POST02835,2025-12-21 06:00:00,Instagram,Reel,Festival Campaign,Education,18,21706,28220,23708,1488.0,46,256,290,2080.0,8.77340981947022,109.22325624251359
POST02836,2025-12-21 09:00:00,Linkedin,Image,Festival Campaign,Entertainment,11,333897,288524,158994,5443.0,287,877,2364,8971.0,5.64235128369624,47.61767850564695
POST02837,2025-12-21 12:00:00,Linkedin,Carousel,Product Launch,Community,3,375899,462828,358979,13430.0,217,2124,5258,21029.0,5.858002835820479,95.49879089861905
POST02838,2025-12-21 15:00:00,Instagram,Carousel,Event Promotion,Event,9,323478,233971,183081,12416.0,616,2731,2077,17840.0,9.74432081974645,56.59766661102146
POST02839,2025-12-21 18:00:00,Facebook,Image,Educational Series,Entertainment,15,87148,53966,42159,1266.0,54,450,619,2389.0,5.666642946938969,48.376325331619775
POST02840,2025-12-21 21:00:00,Instagram,Video,Festival Campaign,Promotional,23,233446,235508,172440,9209.0,252,1355,870,11686.0,6.77684991881234,73.86718984261886
POST02841,2025-12-22 00:00:00,Instagram,Image,Seasonal Campaign,Brand,18,122601,181371,138546,4547.0,254,661,2412,7874.0,5.68331095809334,113.0056035432011
POST02842,2025-12-22 03:00:00,Facebook,Image,Educational Series,Promotional,7,247035,135904,113299,3499.0,65,484,1580,5628.0,4.9673871790571855,45.86354160341652
POST02843,2025-12-22 06:00:00,Linkedin,Reel,Product Launch,Entertainment,5,332771,279660,230570,17272.0,440,1552,4687,23951.0,10.38773474432927,69.28788866818323
POST02844,2025-12-22 09:00:00,Linkedin,Image,Brand Awareness,Education,3,35546,26715,15017,307.0,8,46,274,635.0,4.2285409868815345,42.24666629156586
POST02845,2025-12-22 12:00:00,Youtube,Video,Community Campaign,Event,6,199807,295683,165775,13394.0,567,1651,908,16520.0,9.965314432212335,82.9675636989695
POST02846,2025-12-22 15:00:00,Instagram,Carousel,Festival Campaign,Community,13,356725,587993,496048,27487.0,1575,1319,5315,35696.0,7.196077798922684,139.05613567874414
POST02847,2025-12-22 18:00:00,Facebook,Video,Event Promotion,Event,12,176371,172827,129819,10859.0,430,334,2492,14115.0,10.872830633420378,73.60563811510963
POST02848,2025-12-22 21:00:00,Instagram,Image,Community Campaign,Education,20,480143,536312,474689,14004.0,739,4287,4942,23972.0,5.050043291502437,98.86408840699542
POST02849,2025-12-23 00:00:00,Youtube,Reel,Product Launch,Event,4,63347,132750,93065,7569.0,418,381,1439,9807.0,10.537796163971418,146.91303455570113
POST02850,2025-12-23 03:00:00,Instagram,Reel,Educational Series,Brand,8,61221,76151,46593,2739.0,91,786,1125,4741.0,10.175348228274633,76.10623805556916
POST02851,2025-12-23 06:00:00,Facebook,Reel,Seasonal Campaign,Brand,2,191848,167918,120167,3844.0,129,529,571,5073.0,4.221624905340068,62.636566448438344
POST02852,2025-12-23 09:00:00,Instagram,Carousel,Special Campaign,Brand,9,380347,580164,407733,27891.0,627,3876,2930,35324.0,8.663512641851408,107.20026712449422
POST02853,2025-12-23 12:00:00,Instagram,Video,Brand Awareness,Promotional,14,35948,65800,48100,3794.0,152,622,652,5220.0,10.852390852390853,133.80438411038168
POST02854,2025-12-23 15:00:00,Linkedin,Reel,Educational Series,Education,19,45118,42923,35745,1684.0,26,231,687,2628.0,7.352077213596307,79.22558624052485
POST02855,2025-12-23 18:00:00,Instagram,Image,Event Promotion,Brand,20,274502,211371,164754,11115.0,463,2008,1690,15276.0,9.272005535525693,60.019234832533094
POST02856,2025-12-23 21:00:00,Youtube,Image,Festival Campaign,Entertainment,16,385873,488566,300393,17799.0,972,2232,1677,22680.0,7.5501093567426665,77.84763380697794
POST02857,2025-12-24 00:00:00,Instagram,Image,Event Promotion,Brand,22,492909,623102,502885,17382.0,835,2760,5002,25979.0,5.165992224862543,102.02390299223589
POST02858,2025-12-24 03:00:00,Instagram,Reel,Educational Series,Community,23,146677,314903,238433,10646.0,452,4251,4095,19444.0,8.154911442627489,162.55650170101651
POST02859,2025-12-24 06:00:00,Instagram,Reel,Educational Series,Promotional,5,37021,77638,58415,3524.0,182,999,1193,5898.0,10.096721732431739,157.78882256016854
POST02860,2025-12-24 09:00:00,Instagram,Reel,Community Campaign,Entertainment,2,487108,535869,421937,20606.0,957,6157,10335,38055.0,9.019118967997592,86.62083151990934
POST02861,2025-12-24 12:00:00,Linkedin,Reel,Event Promotion,Education,17,471180,652882,487956,20946.0,764,3664,9636,35010.0,7.174827238521505,103.56042276836878
POST02862,2025-12-24 15:00:00,Instagram,Reel,Event Promotion,Education,4,68215,71848,51021,2914.0,105,469,705,4193.0,8.21818466905784,74.79440005863813
POST02863,2025-12-24 18:00:00,Linkedin,Reel,Event Promotion,Community,12,283367,401885,311112,8712.0,133,4435,2936,16216.0,5.212270822083365,109.79118951748086
POST02864,2025-12-24 21:00:00,Youtube,Carousel,Brand Awareness,Brand,0,187182,274637,220617,10212.0,323,1021,5163,16719.0,7.5782917907504865,117.86229445138956
POST02865,2025-12-25 00:00:00,Youtube,Reel,Seasonal Campaign,Entertainment,16,110162,168536,106012,4589.0,165,1162,1563,7479.0,7.054861713768252,96.23282075488827
POST02866,2025-12-25 03:00:00,Youtube,Text,Educational Series,Community,2,116453,109737,79446,2136.0,71,690,1442,4339.0,5.4615713818190965,68.22151425897142
POST02867,2025-12-25 06:00:00,Youtube,Reel,Product Launch,Entertainment,18,303670,262320,186341,6044.0,294,2555,2495,11388.0,6.111376454993802,61.362992722363096
POST02868,2025-12-25 09:00:00,Facebook,Reel,Brand Awareness,Brand,20,225464,142417,80318,5777.0,104,1186,668,7735.0,9.630468886177445,35.623425469254514
POST02869,2025-12-25 12:00:00,Instagram,Image,Brand Awareness,Brand,19,58829,52775,44439,1932.0,96,543,668,3239.0,7.288642858750197,75.53927484743919
POST02870,2025-12-25 15:00:00,Instagram,Reel,Brand Awareness,Event,21,492284,1014790,692171,58522.0,2755,13126,14866,89269.0,12.896957543728357,140.60400094254538
POST02871,2025-12-25 18:00:00,Linkedin,Video,Community Campaign,Event,11,71862,66627,38339,3644.0,200,366,438,4648.0,12.123425232791673,53.350866939411645
POST02872,2025-12-25 21:00:00,Linkedin,Reel,Special Campaign,Brand,7,499497,375786,266907,9428.0,270,964,4727,15389.0,5.765678682087769,53.4351557667013
POST02873,2025-12-26 00:00:00,Linkedin,Text,Seasonal Campaign,Promotional,7,147048,117745,71414,1946.0,36,688,280,2950.0,4.130842691909149,48.56509439094717
POST02874,2025-12-26 03:00:00,Youtube,Video,Seasonal Campaign,Community,14,433552,416985,332147,24292.0,1164,1408,7839,34703.0,10.448084733566763,76.61064878030778
POST02875,2025-12-26 06:00:00,Facebook,Image,Product Launch,Event,10,50796,54125,40600,1251.0,49,177,988,2465.0,6.071428571428571,79.92755335065753
POST02876,2025-12-26 09:00:00,Youtube,Image,Special Campaign,Brand,19,440383,415479,267792,5256.0,239,2528,3079,11102.0,4.145754914261815,60.80888680989048
POST02877,2025-12-26 12:00:00,Youtube,Carousel,Event Promotion,Entertainment,0,479632,533752,471124,13152.0,786,5785,6578,26301.0,5.582606702269466,98.22614004069787
POST02878,2025-12-26 15:00:00,Instagram,Image,Community Campaign,Community,15,36818,30725,20036,829.0,16,198,130,1173.0,5.854461968456778,54.41903416806997
POST02879,2025-12-26 18:00:00,Youtube,Carousel,Educational Series,Event,13,452108,731149,544156,26195.0,800,4399,3981,35375.0,6.500893126235859,120.35973705397825
POST02880,2025-12-26 21:00:00,Instagram,Reel,Special Campaign,Promotional,6,306632,281643,233918,23822.0,467,4237,3800,32326.0,13.81937260065493,76.28623235670119
POST02881,2025-12-27 00:00:00,Instagram,Reel,Festival Campaign,Community,5,189024,190020,138688,8646.0,458,2311,2329,13744.0,9.910013844023997,73.3705772811918
POST02882,2025-12-27 03:00:00,Linkedin,Image,Community Campaign,Community,20,366048,299367,265328,14491.0,157,2537,2790,19975.0,7.528417656636314,72.48448290934523
POST02883,2025-12-27 06:00:00,Instagram,Image,Festival Campaign,Education,3,426439,621801,525638,23432.0,392,3658,5902,33384.0,6.3511389968000795,123.26217817788712
POST02884,2025-12-27 09:00:00,Instagram,Video,Educational Series,Entertainment,21,474673,407008,355056,15421.0,345,3421,5019,24206.0,6.817516110134739,74.80012556012244
POST02885,2025-12-27 12:00:00,Instagram,Reel,Product Launch,Promotional,7,116931,225051,153135,5241.0,254,853,3625,9973.0,6.512554282169328,130.96184929573852
POST02886,2025-12-27 15:00:00,Linkedin,Video,Seasonal Campaign,Promotional,21,181333,216296,160475,13777.0,570,2337,1009,17693.0,11.025393363452253,88.49740532611273
POST02887,2025-12-27 18:00:00,Youtube,Reel,Festival Campaign,Promotional,18,473182,731812,617691,23415.0,689,10645,9347,44096.0,7.138844503157728,130.5398345668263
POST02888,2025-12-27 21:00:00,Youtube,Image,Brand Awareness,Entertainment,2,95520,93309,80826,1877.0,33,927,345,3182.0,3.93685200306832,84.61683417085428
POST02889,2025-12-28 00:00:00,Facebook,Reel,Community Campaign,Promotional,3,88334,84860,74721,3188.0,83,885,977,5133.0,6.869554743646364,84.58917291190255
POST02890,2025-12-28 03:00:00,Facebook,Image,Special Campaign,Education,12,420819,290232,248932,4514.0,212,2888,2922,10536.0,4.2324811595134415,59.15417317183872
POST02891,2025-12-28 06:00:00,Instagram,Reel,Special Campaign,Event,20,393731,721360,581246,18375.0,534,9275,3843,32027.0,5.5100594240648535,147.62515524558646
POST02892,2025-12-28 09:00:00,Facebook,Image,Festival Campaign,Entertainment,1,97240,44524,24865,1300.0,43,286,164,1793.0,7.2109390709833106,25.570752776635132
POST02893,2025-12-28 12:00:00,Facebook,Video,Educational Series,Promotional,10,262696,307808,203225,8441.0,341,3600,2622,15004.0,7.382949932341002,77.3612845266011
POST02894,2025-12-28 15:00:00,Facebook,Image,Seasonal Campaign,Brand,15,54261,34226,20368,738.0,41,229,117,1125.0,5.5233699921445405,37.537089253791855
